"ResponseId"	"P.Gender"	"P.Age"	"P.Ethnicity"	"P.Education_1"	"S.Gender"	"S.AgeGroup"	"S.Ethnicity"	"S.Education"	"S.PerceivedAgeGroup"	"Speaker"	"Sentence"	"Loop"	"MR3"
"R_3q98pTRgYS1iOfd"	"Female"	40.6576920535415	"Chinese"	"University"	"Female"	"30+"	"Indian"	"University"	"30-39"	956	3	6	-0.453854954
"R_3q98pTRgYS1iOfd"	"Female"	41.3147891833447	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"30-39"	937	4	5	-0.238472887
"R_3QEutEKhOuh3wyh"	"Female"	29.9288724117912	"Malay"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	3	6	-1.276206028
"R_3QEutEKhOuh3wyh"	"Female"	30.1920374329668	"Malay"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	1	1	-1.147544379
"R_3QEutEKhOuh3wyh"	"Female"	29.4939330951311	"Malay"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	2	-0.932751064
"R_3qgkcttQ6GJQ9s4"	"Male"	25.2277920063119	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"> 40"	930	4	2	-0.437474268
"R_3qgkcttQ6GJQ9s4"	"Male"	24.6150808474515	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"> 40"	878	1	4	-0.177966853
"R_3qgkcttQ6GJQ9s4"	"Male"	25.5521567097399	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"> 40"	225	4	5	-0.302630545
"R_3qgkcttQ6GJQ9s4"	"Male"	25.4748829934746	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"> 40"	558	3	3	-0.395863823
"R_3qJXPHI62vxIOLo"	"Female"	21.7947074245196	"Chinese"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	4	2	-1.194865577
"R_3qJXPHI62vxIOLo"	"Female"	20.5663308567833	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	3	6	-0.837162385
"R_3qlnwDZY0Gm4A8q"	"Male"	27.0538084786385	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"30-39"	400	4	5	-0.377472046
"R_3qlnwDZY0Gm4A8q"	"Male"	26.4633954798803	"Chinese"	"University"	"Female"	"30+"	"Indian"	"University"	"30-39"	956	1	3	-0.328523694
"R_3qlnwDZY0Gm4A8q"	"Male"	26.9046784196515	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"30-39"	937	1	2	-0.252265153
"R_3qlnwDZY0Gm4A8q"	"Male"	26.9607597836759	"Chinese"	"University"	"Female"	"30+"	"Malay"	"University"	"30-39"	931	3	1	-0.280722455
"R_3QM2Xn2GEYDgFeX"	"Female"	22.7982960312627	"Malay"	"Post-secondary"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	5	-0.4888339
"R_3QM2Xn2GEYDgFeX"	"Female"	22.8609669072088	"Malay"	"Post-secondary"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	6	-0.598984166
"R_3QM2Xn2GEYDgFeX"	"Female"	23.1414529272821	"Malay"	"Post-secondary"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	4	2	-0.354166074
"R_3qOPls5h04S0D6y"	"Female"	21.4652413120493	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	3	-1.740505184
"R_3qOPls5h04S0D6y"	"Female"	20.6909275042824	"Chinese"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	1	1	-1.620103431
"R_3qOPls5h04S0D6y"	"Female"	21.2672241372522	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	5	-1.620205471
"R_3qOPls5h04S0D6y"	"Female"	21.135987470625	"Chinese"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	4	-1.397955182
"R_3QoSkahci36qBtD"	"Female"	21.4827015747782	"Malay"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	1	2	1.24005141
"R_3QoSkahci36qBtD"	"Female"	21.5478256380651	"Malay"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	4	4	1.15016802
"R_3QPDTzYnqok3MBM"	"Female"	20.7827412968501	"Malay"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	6	-0.703003494
"R_3QPDTzYnqok3MBM"	"Female"	21.4985155692324	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	1	4	-0.755578855
"R_3QPDTzYnqok3MBM"	"Female"	21.7647534900345	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	1	-0.578874059
"R_3QPDTzYnqok3MBM"	"Female"	21.2218268474564	"Malay"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	3	3	-0.327316714
"R_3qPfNEJpgV5XqfQ"	"Male"	19.7906978482381	"Chinese"	"Post-secondary"	"Female"	"30+"	"Indian"	"University"	"30-39"	956	4	6	-0.059418909
"R_3qPfNEJpgV5XqfQ"	"Male"	20.2242510380689	"Chinese"	"Post-secondary"	"Female"	"30+"	"Malay"	"University"	"30-39"	931	3	1	-0.178447616
"R_3qr50zySrP7TgMd"	"Female"	21.4727161181159	"Malay"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	2	1.061877388
"R_3qr50zySrP7TgMd"	"Female"	22.2658237813506	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	1	4	1.334167855
"R_3qr50zySrP7TgMd"	"Female"	22.3572728618979	"Malay"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	6	1.301333312
"R_3qr50zySrP7TgMd"	"Female"	21.807936730748	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	1	1.40067533
"R_3qVW2zv83G7az0j"	"Female"	21.6184060937725	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	2	1.047339957
"R_3qVW2zv83G7az0j"	"Female"	21.5122542933095	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	5	1.460091877
"R_3qVW2zv83G7az0j"	"Female"	21.6775621151086	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	6	1.482973198
"R_3qWq9eG4eAARFff"	"Male"	25.657156058494	"Chinese"	"Post-secondary"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	4	4	-0.75783346
"R_3qWq9eG4eAARFff"	"Male"	25.4451523598284	"Chinese"	"Post-secondary"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	1	5	-0.785642976
"R_3qWq9eG4eAARFff"	"Male"	24.7165245616343	"Chinese"	"Post-secondary"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	3	1	-0.559057128
"R_3qWq9eG4eAARFff"	"Male"	24.6671881392132	"Chinese"	"Post-secondary"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	4	6	-0.829349018
"R_3qwYSjT6q6dXBVK"	"Male"	22.6018562171143	"Indian"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	3	3	-0.706130363
"R_3qwYSjT6q6dXBVK"	"Male"	22.2594281361904	"Indian"	"Post-secondary"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	1	1	-0.509146892
"R_3qwYSjT6q6dXBVK"	"Male"	21.8755174196325	"Indian"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	1	4	-0.339469172
"R_3r00IN1FJirUsTm"	"Female"	22.6182664523832	"Chinese"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	4	5	-0.543374097
"R_3r00IN1FJirUsTm"	"Female"	22.0247988962103	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	1	4	-0.488097539
"R_3r00IN1FJirUsTm"	"Female"	21.6931079588365	"Chinese"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	3	-0.611344889
"R_3r00IN1FJirUsTm"	"Female"	22.3803339163773	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	4	1	-0.408268131
"R_3r0QejYoqG43ZYO"	"Female"	20.7678465981036	"Malay"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	1	5	-1.901952111
"R_3r0QejYoqG43ZYO"	"Female"	19.3365422643721	"Malay"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	2	-1.981764397
"R_3R26oCtKhU9TSdg"	"Female"	20.307509094011	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	6	0.353735577
"R_3R26oCtKhU9TSdg"	"Female"	19.5785738290753	"Indian"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	1	0.395491705
"R_3R26oCtKhU9TSdg"	"Female"	19.3179378909059	"Indian"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	3	0.563146055
"R_3R4sVIjfsUv1dSj"	"Male"	22.1382892584894	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	4	-1.664687744
"R_3R4sVIjfsUv1dSj"	"Male"	21.6075220502913	"Indian"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	3	3	-1.757856063
"R_3R4sVIjfsUv1dSj"	"Male"	22.1990882372949	"Indian"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	2	-1.987489312
"R_3ReZFHP0KF2LFn1"	"Male"	23.9240466149058	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	2	-1.526449205
"R_3ReZFHP0KF2LFn1"	"Male"	24.2951629972085	"Chinese"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	1	6	-1.485928506
"R_3ReZFHP0KF2LFn1"	"Male"	24.8340764778201	"Chinese"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	3	5	-1.222908252
"R_3rMmRwv3UO3xyAb"	"Female"	22.8631091893651	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	1	5	-0.389872377
"R_3rMmRwv3UO3xyAb"	"Female"	22.1658661064692	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	4	4	-0.689888451
"R_3rMmRwv3UO3xyAb"	"Female"	22.0102739563677	"Chinese"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	4	1	-0.390640874
"R_3RsxWDh8OzgL2td"	"Female"	20.769447093457	"Malay"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"30-39"	990	1	2	0.279212528
"R_3RsxWDh8OzgL2td"	"Female"	20.8672683199868	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"30-39"	911	3	1	0.244279611
"R_3RsxWDh8OzgL2td"	"Female"	20.7442313478328	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"30-39"	694	4	6	0.31041633
"R_3RwT3bQELkBfX5e"	"Male"	20.8928427538834	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	1	5	-0.745100921
"R_3RwT3bQELkBfX5e"	"Male"	21.7625501004048	"Indian"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	4	1	-0.429076307
"R_3RwT3bQELkBfX5e"	"Male"	21.0041487342678	"Indian"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	4	-0.641218863
"R_3RwT3bQELkBfX5e"	"Male"	20.5150252894033	"Indian"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	4	3	-0.383283794
"R_3rYtJnKxxZkCizQ"	"Female"	40.002136030281	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"30-39"	400	3	6	0.359646191
"R_3rYtJnKxxZkCizQ"	"Female"	38.8070702790748	"Indian"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"30-39"	937	4	5	0.312559258
"R_3rZfCChZSwqDtf3"	"Female"	20.4286394637078	"Chinese"	"Post-secondary"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	1	1	-0.719341595
"R_3rZfCChZSwqDtf3"	"Female"	20.0151117666625	"Chinese"	"Post-secondary"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	3	3	-0.713767198
"R_3rZfCChZSwqDtf3"	"Female"	20.8904666274786	"Chinese"	"Post-secondary"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	1	2	-0.59079744
"R_3rZXkodhdpghldx"	"Male"	21.5182678632438	"Malay"	"Post-secondary"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	1	5	0.363022805
"R_3rZXkodhdpghldx"	"Male"	22.5530305572785	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	1	1	0.54298442
"R_3rZXkodhdpghldx"	"Male"	22.16748927515	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	4	4	0.74373356
"R_3sanGo7UYeqpKmr"	"Female"	22.0415543348994	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	2	-0.542033991
"R_3sanGo7UYeqpKmr"	"Female"	22.6719405125827	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	5	-0.629502037
"R_3sanGo7UYeqpKmr"	"Female"	21.5064189318568	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	1	-0.416393235
"R_3sApwGWSzRgPQ8o"	"Female"	21.8849991821218	"Malay"	"Secondary"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	4	4	1.142505059
"R_3sApwGWSzRgPQ8o"	"Female"	21.8592035757843	"Malay"	"Secondary"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	4	2	1.313022907
"R_3sApwGWSzRgPQ8o"	"Female"	22.1825387986843	"Malay"	"Secondary"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	3	5	1.443067673
"R_3sApwGWSzRgPQ8o"	"Female"	21.3336750657298	"Malay"	"Secondary"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	1	1	1.56900846
"R_3sbFlj6OeWv5uXq"	"Female"	21.65602149521	"Malay"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	3	0.523585616
"R_3sbFlj6OeWv5uXq"	"Female"	22.6918964952696	"Malay"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	1	5	0.599524098
"R_3sbFlj6OeWv5uXq"	"Female"	22.3550772388466	"Malay"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	2	0.546947232
"R_3scViQaeAfFpw4x"	"Male"	22.9712209170684	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	5	0.479630833
"R_3scViQaeAfFpw4x"	"Male"	22.7401699674781	"Indian"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	3	0.58700382
"R_3scViQaeAfFpw4x"	"Male"	22.2972566248383	"Indian"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	6	0.659718762
"R_3scViQaeAfFpw4x"	"Male"	23.4464406985324	"Indian"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	1	0.906985595
"R_3scViQaeAfFpw4x"	"Male"	22.3806759733241	"Indian"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	4	0.947016206
"R_3shlgu0qDqEYxrO"	"Female"	22.8366997350473	"Malay"	"University"	"Female"	"30+"	"Malay"	"University"	"30-39"	931	4	5	1.969711481
"R_3shrhKpyO6svYs8"	"Female"	24.3747819824144	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	2	0.800769086
"R_3shrhKpyO6svYs8"	"Female"	23.4912111792248	"Malay"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	5	1.044798154
"R_3shrhKpyO6svYs8"	"Female"	23.3784854203463	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	6	1.256289009
"R_3stBLkM1eV1v6OA"	"Male"	26.3037246112246	"Chinese"	"University"	"Male"	"20+"	"Indian"	"University"	"30-39"	1014	3	3	0.468278601
"R_3stBLkM1eV1v6OA"	"Male"	26.0918865487911	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"30-39"	694	3	4	0.538006583
"R_3stBLkM1eV1v6OA"	"Male"	26.2474903369322	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"University"	"30-39"	866	1	6	0.656643603
"R_3stBLkM1eV1v6OA"	"Male"	25.4865868431516	"Chinese"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"30-39"	911	4	1	0.789673295
"R_3sz76Tj20Sf0HW5"	"Male"	23.8565561365802	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"30-39"	866	4	1	-1.370632757
"R_3sz76Tj20Sf0HW5"	"Male"	22.9122941222507	"Malay"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"30-39"	911	1	3	-1.367551315
"R_3sz76Tj20Sf0HW5"	"Male"	22.8525816310663	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"30-39"	694	3	5	-1.09953445
"R_3VPmS2VobUYMW6l"	"Female"	22.4327138042543	"Indian"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	4	5	-1.051458529
"R_3VPmS2VobUYMW6l"	"Female"	23.2894634211902	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	3	1	-0.924602135
"R_3VPmS2VobUYMW6l"	"Female"	22.4263327541295	"Indian"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	2	-0.98935928
"R_40zEIOhS5vOagJr"	"Female"	21.0372663533315	"Indian"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	1	1.128981087
"R_40zEIOhS5vOagJr"	"Female"	20.5872954155784	"Indian"	"Post-secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	3	1.043916785
"R_40zEIOhS5vOagJr"	"Female"	20.7113820884842	"Indian"	"Post-secondary"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	2	1.189335657
"R_416lgEJkLsFqxRn"	"Female"	20.3665163018741	"Indian"	"University"	"Female"	"30+"	"Malay"	"University"	"> 40"	931	3	5	0.93094521
"R_416lgEJkLsFqxRn"	"Female"	20.4974816927686	"Indian"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"> 40"	937	1	3	1.04908358
"R_432aNARAmqHJP0t"	"Female"	20.7462623389903	"Malay"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	4	2	-0.432491419
"R_432aNARAmqHJP0t"	"Female"	21.0056172174402	"Malay"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	1	-0.148736679
"R_432aNARAmqHJP0t"	"Female"	21.7639231858775	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	4	-0.197495441
"R_4GkgRq3Fm0m8fBv"	"Male"	24.2828685390763	"Indian"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	6	0.704880057
"R_4GkgRq3Fm0m8fBv"	"Male"	25.0416099665687	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	2	0.995560414
"R_4GkgRq3Fm0m8fBv"	"Male"	24.6728748183232	"Indian"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	1	1.062873777
"R_4GkgRq3Fm0m8fBv"	"Male"	23.336489330139	"Indian"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	3	1.243463322
"R_4GXjUVDgAsA7SJH"	"Male"	23.7883836150635	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	4	4	-1.618537341
"R_4GXjUVDgAsA7SJH"	"Male"	22.3684234289918	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	5	-1.465916204
"R_4GXjUVDgAsA7SJH"	"Male"	22.5018202818464	"Malay"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	3	6	-1.497061759
"R_4GXjUVDgAsA7SJH"	"Male"	23.5874774436466	"Malay"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	3	-1.155255141
"R_4J9nuqejHrOIMRX"	"Female"	19.376291944785	"Malay"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	1	-0.880098456
"R_4J9nuqejHrOIMRX"	"Female"	19.7298772309441	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	3	6	-0.685093855
"R_4J9nuqejHrOIMRX"	"Female"	20.0281917847227	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	4	4	-0.528655976
"R_4J9nuqejHrOIMRX"	"Female"	19.7954283182975	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	2	-0.576780518
"R_4M9NwOIrUjxAchj"	"Male"	31.0203855383676	"Indian"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	1	-0.577741935
"R_4M9NwOIrUjxAchj"	"Male"	30.5660446862224	"Indian"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	2	-0.511674807
"R_4M9NwOIrUjxAchj"	"Male"	31.3200406652875	"Indian"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	5	-0.67848046
"R_4M9NwOIrUjxAchj"	"Male"	30.2137134881224	"Indian"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	6	-0.590555806
"R_4SgoyDSZ2ZmvORb"	"Male"	22.5732470158488	"Malay"	"Post-secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	3	-1.224180621
"R_4SgoyDSZ2ZmvORb"	"Male"	22.5857359388378	"Malay"	"Post-secondary"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	1	-1.093390141
"R_4SgoyDSZ2ZmvORb"	"Male"	23.101564592449	"Malay"	"Post-secondary"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	2	-1.160481883
"R_4SgoyDSZ2ZmvORb"	"Male"	22.8306425620802	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	1	6	-0.955364849
"R_4ShVzLwTzvzrbPP"	"Female"	23.4721875087824	"Indian"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	3	6	-0.686345265
"R_4ShVzLwTzvzrbPP"	"Female"	23.9032245583367	"Indian"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	2	-0.722972137
"R_4ShVzLwTzvzrbPP"	"Female"	24.0468490622472	"Indian"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	4	1	-0.559897547
"R_4ShVzLwTzvzrbPP"	"Female"	25.0077964505646	"Indian"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	5	-0.250114253
"R_51ttuuFXUhTF4sh"	"Female"	24.781398903532	"Malay"	"Post-secondary"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	3	3	-2.656518094
"R_5amWFLmfnNxteRr"	"Female"	23.9341237183195	"Malay"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	4	-0.433634812
"R_5amWFLmfnNxteRr"	"Female"	24.104104752373	"Malay"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	3	2	-0.433151408
"R_5amWFLmfnNxteRr"	"Female"	24.4568488044199	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	1	-0.399486856
"R_5aNVOmmfBu80DT3"	"Female"	20.8138342066668	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	2	-0.973086345
"R_5aNVOmmfBu80DT3"	"Female"	21.0244412699249	"Chinese"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	6	-0.863547554
"R_5aNVOmmfBu80DT3"	"Female"	21.2088361250237	"Chinese"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	4	-0.927461816
"R_5aNVOmmfBu80DT3"	"Female"	20.4815320088062	"Chinese"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	3	-0.88620714
"R_5AVIubHiGL3TlND"	"Female"	21.9401080802549	"Indian"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	6	0.479632014
"R_5AVIubHiGL3TlND"	"Female"	21.5112848040648	"Indian"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	4	0.264521811
"R_5AVIubHiGL3TlND"	"Female"	22.1126016352326	"Indian"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	3	0.610570465
"R_5AVIubHiGL3TlND"	"Female"	21.3771437441465	"Indian"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	4	1	0.674437792
"R_5AWcb3GOTPv1P9L"	"Male"	24.8205139330588	"Malay"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	1	2	1.145654457
"R_5AWcb3GOTPv1P9L"	"Male"	25.1399462573696	"Malay"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	3	1	1.312751218
"R_5AWcb3GOTPv1P9L"	"Male"	24.6253363444004	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	4	1.118709408
"R_5AWcb3GOTPv1P9L"	"Male"	25.139986797981	"Malay"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	4	3	1.356832857
"R_5hdTqbRWVhdKva9"	"Male"	22.8406623146031	"Indian"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	4	4	0.498655186
"R_5hdTqbRWVhdKva9"	"Male"	21.8695997755043	"Indian"	"Post-secondary"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	3	1	0.461280898
"R_5mMNoreMLrrHnyx"	"Female"	19.8253224811982	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	1	1	0.821990317
"R_5mMNoreMLrrHnyx"	"Female"	19.2082480597775	"Chinese"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	4	5	0.794141075
"R_5mMNoreMLrrHnyx"	"Female"	20.623801340349	"Chinese"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	1	4	1.10612825
"R_5ojPNVAJYgNuChr"	"Female"	21.4299263264053	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	3	5	-0.887466563
"R_5ojPNVAJYgNuChr"	"Female"	22.4376105807256	"Chinese"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	4	1	-0.702878556
