ResponseId	S.Gender	S.Ethnicity	S.Education	S.AgeGroup	P.Gender	P.Ethnicity	P.Education	P.Age	Speaker	Sentence	Loop	RC1	RC2	RC3	RC4
R_1jJnFwKa3ZYBL3y	Female	Chinese	Secondary school	30+	Female	Chinese	University	22	694	3	3	0.064221873	-0.115915082	-0.18399611	-0.043220649
R_1jJnFwKa3ZYBL3y	Male	Chinese	University	20+	Female	Chinese	University	22	866	2	4	-1.798132467	-1.758297254	-2.981789321	0.802959005
R_1jJnFwKa3ZYBL3y	Male	Malay	Polytechnic	20+	Female	Chinese	University	22	990	4	5	-1.796812193	-0.444205092	-1.372374619	-1.453976582
R_1jJnFwKa3ZYBL3y	Female	Indian	Secondary school	30+	Female	Chinese	University	22	664	4	6	-1.205897602	-1.689986656	-0.946915626	-2.353722434
R_2TnmmAqNHWDHNax	Male	Malay	Polytechnic	20+	Prefer not to say	Indian	Post-secondary	24	990	2	1	1.115819537	0.11794672	-0.766724395	-0.953303937
R_2TnmmAqNHWDHNax	Female	Indian	Secondary school	30+	Prefer not to say	Indian	Post-secondary	24	664	2	2	2.257934771	0.227003069	1.765114312	0.842655084
R_2TnmmAqNHWDHNax	Female	Chinese	Secondary school	30+	Prefer not to say	Indian	Post-secondary	24	694	1	3	0.597744538	2.558092524	0.713941946	-0.429775938
R_2TnmmAqNHWDHNax	Male	Chinese	University	20+	Prefer not to say	Indian	Post-secondary	24	866	3	4	-2.381685618	0.179384686	-3.728240709	0.459073744
R_2TnmmAqNHWDHNax	Male	Indian	University	20+	Prefer not to say	Indian	Post-secondary	24	1014	4	5	-0.699223543	2.218932639	0.970396324	0.573116617
R_2TnmmAqNHWDHNax	Female	Malay	Polytechnic	30+	Prefer not to say	Indian	Post-secondary	24	911	4	6	-0.243766684	2.187589401	0.367379726	1.064043232
R_3fDHenRlEXshfGR	Female	Malay	University	30+	Female	Chinese	University	25	931	4	1	-1.323832004	-1.491519116	-0.553799161	-0.232380891
R_3fDHenRlEXshfGR	Male	Malay	Secondary school	20+	Female	Chinese	University	25	613	2	2	-0.193720023	-1.084876088	0.238962832	-0.637513886
R_3fDHenRlEXshfGR	Female	Indian	University	30+	Female	Chinese	University	25	956	2	3	0.46792583	1.340786169	-0.194520699	-0.094815015
R_3fDHenRlEXshfGR	Male	Indian	Polytechnic	20+	Female	Chinese	University	25	618	1	4	-1.063198801	1.075456071	-0.365569052	0.379800133
R_3fDHenRlEXshfGR	Female	Chinese	Polytechnic	30+	Female	Chinese	University	25	937	3	5	-0.737992198	1.275004001	-0.421835374	-0.541253714
R_3fDHenRlEXshfGR	Male	Chinese	Secondary school	20+	Female	Chinese	University	25	400	1	6	-1.312661397	1.293454591	-0.046966705	0.615044916
R_2eR2Owog0exKeCR	Male	Malay	Secondary school	20+	Female	Chinese	University	29	613	1	1	-0.467327207	-1.07891182	-0.516049971	-0.104939817
R_2eR2Owog0exKeCR	Female	Indian	University	30+	Female	Chinese	University	29	956	3	2	-0.809879275	0.328735758	-0.614080232	1.30826178
R_2eR2Owog0exKeCR	Female	Malay	University	30+	Female	Chinese	University	29	931	3	3	-1.412990346	-1.045255192	-0.695308596	-1.36370989
R_2eR2Owog0exKeCR	Female	Chinese	Polytechnic	30+	Female	Chinese	University	29	937	2	4	1.698630126	0.099724518	0.79944576	0.114714871
R_2eR2Owog0exKeCR	Male	Chinese	Secondary school	20+	Female	Chinese	University	29	400	4	5	-1.579475514	-0.859390485	-1.232407525	-0.218822847
R_2eR2Owog0exKeCR	Male	Indian	Polytechnic	20+	Female	Chinese	University	29	618	2	6	-1.515075538	0.051326523	-0.341742655	1.062071523
R_rrPsHpqQQKR8qjv	Female	Chinese	Polytechnic	20+	Female	Chinese	University	21	818	1	1	-1.479185387	-1.579892521	-0.013152468	-0.830316704
R_rrPsHpqQQKR8qjv	Male	Chinese	University	30+	Female	Chinese	University	21	832	2	2	-1.715023796	-0.994453643	-1.348959578	-0.768784902
R_rrPsHpqQQKR8qjv	Female	Malay	University	20+	Female	Chinese	University	21	532	5	3	-0.073035239	0.829254026	0.032696958	0.747838165
R_rrPsHpqQQKR8qjv	Male	Indian	Polytechnic	30+	Female	Chinese	University	21	936	4	4	-0.528471848	-0.433054317	-0.789041975	-0.115500057
R_rrPsHpqQQKR8qjv	Female	Indian	Secondary school	20+	Female	Chinese	University	21	446	1	5	-1.516449508	-1.061830387	-1.389851006	-1.099302327
R_rrPsHpqQQKR8qjv	Male	Malay	Secondary school	30+	Female	Chinese	University	21	965	4	6	-0.890548472	-1.472682371	-1.868074668	-0.987888279
R_ABg3W9zWP6moSNr	Male	Chinese	Secondary school	20+	Female	Chinese	Post-secondary	21	400	3	1	1.540966848	-0.890427723	1.1551709	0.746317964
R_ABg3W9zWP6moSNr	Female	Malay	University	30+	Female	Chinese	Post-secondary	21	931	2	2	-2.395435377	-0.896048462	-0.207924051	-1.237456308
R_ABg3W9zWP6moSNr	Female	Chinese	Polytechnic	30+	Female	Chinese	Post-secondary	21	937	4	3	-0.916652683	1.004865244	-0.52366529	-0.888778154
R_ABg3W9zWP6moSNr	Male	Indian	Polytechnic	20+	Female	Chinese	Post-secondary	21	618	3	4	0.864352473	1.272898324	1.266445074	1.002060129
R_ABg3W9zWP6moSNr	Male	Malay	Secondary school	20+	Female	Chinese	Post-secondary	21	613	1	5	0.822330042	-1.888499829	0.55003707	-1.774028533
R_ABg3W9zWP6moSNr	Female	Indian	University	30+	Female	Chinese	Post-secondary	21	956	4	6	0.901352995	1.448231824	0.871336091	1.290489041
R_9sD2QTv1ATt8X5v	Male	Chinese	University	20+	Male	Chinese	University	24	866	3	1	0.091795066	-1.473115903	-0.026334435	-1.54519588
R_9sD2QTv1ATt8X5v	Female	Chinese	Secondary school	30+	Male	Chinese	University	24	694	1	2	0.601871441	-1.155556413	-0.344641566	-0.894698126
R_9sD2QTv1ATt8X5v	Male	Malay	Polytechnic	20+	Male	Chinese	University	24	990	4	3	-1.173779557	-0.402335132	-1.806861841	-0.807331261
R_9sD2QTv1ATt8X5v	Female	Indian	Secondary school	30+	Male	Chinese	University	24	664	5	4	-0.383875343	-1.683797628	-1.030553613	-1.721993373
R_9sD2QTv1ATt8X5v	Male	Indian	University	20+	Male	Chinese	University	24	1014	4	5	-0.609792552	-0.214820044	-0.099178879	-0.681240889
R_9sD2QTv1ATt8X5v	Female	Malay	Polytechnic	30+	Male	Chinese	University	24	911	2	6	0.464567708	-1.078776901	0.358453731	-0.313785403
R_31mX2HexUc1s1ca	Male	Malay	University	30+	Female	Malay	Post-secondary	20	558	1	1	1.708392963	0.738496418	-0.76762825	-2.629715289
R_31mX2HexUc1s1ca	Male	Chinese	Polytechnic	20+	Female	Malay	Post-secondary	20	878	4	2	-0.965339097	1.964051051	-0.599976289	1.049894318
R_31mX2HexUc1s1ca	Female	Chinese	University	20+	Female	Malay	Post-secondary	20	239	2	3	2.663042907	1.466933409	0.829591349	-1.174673454
R_31mX2HexUc1s1ca	Female	Malay	Secondary school	20+	Female	Malay	Post-secondary	20	225	3	4	1.701052301	0.764977063	1.120366719	-0.829059614
R_31mX2HexUc1s1ca	Male	Indian	Secondary school	30+	Female	Malay	Post-secondary	20	962	4	5	-2.082502838	0.018956875	-0.323758492	-0.18595275
R_31mX2HexUc1s1ca	Female	Indian	Polytechnic	20+	Female	Malay	Post-secondary	20	930	2	6	-0.979785679	0.490969445	-1.105965469	0.358786973
R_1LzgCShkM9NfSVh	Female	Indian	University	30+	Female	Indian	Secondary	54	956	3	1	2.403890799	1.046101338	1.614705935	1.400094054
R_1LzgCShkM9NfSVh	Male	Chinese	Secondary school	20+	Female	Indian	Secondary	54	400	1	2	0.317911523	-0.565108878	1.419808583	1.698713926
R_1LzgCShkM9NfSVh	Female	Chinese	Polytechnic	30+	Female	Indian	Secondary	54	937	4	3	0.671615689	1.040659751	1.632504177	1.609699647
R_1LzgCShkM9NfSVh	Male	Malay	Secondary school	20+	Female	Indian	Secondary	54	613	3	5	0.057761376	0.250648991	1.908724614	0.540697316
R_1LzgCShkM9NfSVh	Female	Malay	University	30+	Female	Indian	Secondary	54	931	2	6	0.792321	1.332546662	1.682131107	1.424609071
R_1NyKmhsxZfgpB6n	Female	Chinese	Secondary school	30+	Female	Malay	Post-secondary	47	694	2	1	-0.042401994	-1.179006223	-0.010014809	-0.686202347
R_1NyKmhsxZfgpB6n	Male	Malay	Polytechnic	20+	Female	Malay	Post-secondary	47	990	1	3	-0.817139357	-0.457591666	-0.848608707	-0.976159404
R_1NyKmhsxZfgpB6n	Female	Malay	Polytechnic	30+	Female	Malay	Post-secondary	47	911	3	4	-0.281504731	-0.731166121	-0.384402558	-0.844324484
R_1NyKmhsxZfgpB6n	Male	Chinese	University	20+	Female	Malay	Post-secondary	47	866	4	5	-0.350687791	-1.034856639	-1.066996331	-0.616224263
R_1NyKmhsxZfgpB6n	Male	Indian	University	20+	Female	Malay	Post-secondary	47	1014	4	6	-0.070380229	0.244650914	-0.149331254	0.093253072
R_3p6eQ7cNYQttzGI	Female	Chinese	Polytechnic	30+	Female	Indian	University	25	937	3	1	-0.141420576	0.877545949	-0.315978593	1.350756079
R_3p6eQ7cNYQttzGI	Male	Indian	Polytechnic	20+	Female	Indian	University	25	618	2	2	-0.315445555	-0.816184363	-0.549940192	-0.735749887
R_3p6eQ7cNYQttzGI	Male	Malay	Secondary school	20+	Female	Indian	University	25	613	1	3	-0.896520652	-0.555518402	-0.138245009	-0.441977135
R_3p6eQ7cNYQttzGI	Female	Malay	University	30+	Female	Indian	University	25	931	2	4	-0.833856428	-0.026522556	-0.491035341	-0.759570984
R_3p6eQ7cNYQttzGI	Male	Chinese	Secondary school	20+	Female	Indian	University	25	400	4	5	-0.86918266	-0.095012158	-0.428361689	-0.100576905
R_3p6eQ7cNYQttzGI	Female	Indian	University	30+	Female	Indian	University	25	956	1	6	0.225152895	-0.342936133	-0.89901371	0.255324677
R_1QEZy7TRZj6oH8U	Female	Chinese	University	20+	Male	Indian	University	24	239	4	1	1.277819931	1.102949285	1.296939892	1.451078414
R_1QEZy7TRZj6oH8U	Female	Indian	Polytechnic	20+	Male	Indian	University	24	930	4	2	1.256917317	1.095636682	0.967140832	0.804443307
R_1QEZy7TRZj6oH8U	Male	Indian	Secondary school	30+	Male	Indian	University	24	962	1	3	0.787893141	0.090595303	0.357977647	0.407553591
R_1QEZy7TRZj6oH8U	Male	Malay	University	30+	Male	Indian	University	24	558	1	4	0.845401247	1.351680113	1.106451243	1.557279448
R_1QEZy7TRZj6oH8U	Male	Chinese	Polytechnic	20+	Male	Indian	University	24	878	2	5	-0.02157085	1.475829253	0.267297838	0.825089224
R_1QEZy7TRZj6oH8U	Female	Malay	Secondary school	20+	Male	Indian	University	24	225	3	6	1.74496073	0.963445722	1.015493391	0.619709881
R_10IdEvDZq14KR0D	Male	Indian	Secondary school	30+	Female	Chinese	Post-secondary	23	962	2	1	-0.255777905	-0.175307056	-0.587462077	-0.742978944
R_10IdEvDZq14KR0D	Male	Malay	University	30+	Female	Chinese	Post-secondary	23	558	1	2	-0.329254012	-0.13779733	-0.086544153	-0.276780882
R_10IdEvDZq14KR0D	Female	Malay	Secondary school	20+	Female	Chinese	Post-secondary	23	225	2	3	-0.150580986	0.511557094	-0.872098276	0.233161802
R_10IdEvDZq14KR0D	Male	Chinese	Polytechnic	20+	Female	Chinese	Post-secondary	23	878	3	4	-0.014637671	0.368688283	-0.339539515	-0.020617517
R_10IdEvDZq14KR0D	Female	Chinese	University	20+	Female	Chinese	Post-secondary	23	239	4	5	-0.867444195	0.552840021	-0.161099328	-0.716728728
R_10IdEvDZq14KR0D	Female	Indian	Polytechnic	20+	Female	Chinese	Post-secondary	23	930	4	6	-0.596095492	-0.547816534	-0.252529746	0.780783124
R_2b4cXwNsqwZazvg	Female	Indian	Secondary school	30+	Female	Chinese	University	21	664	5	1	-0.478334654	0.008431253	0.186647653	1.520312254
R_2b4cXwNsqwZazvg	Female	Malay	Polytechnic	30+	Female	Chinese	University	21	911	4	2	0.100408717	-0.599525039	-0.550126898	0.118684704
R_2b4cXwNsqwZazvg	Male	Chinese	University	20+	Female	Chinese	University	21	866	2	3	0.297617431	-0.510134425	0.442313997	-0.802805976
R_2b4cXwNsqwZazvg	Male	Indian	University	20+	Female	Chinese	University	21	1014	2	4	0.044646609	0.822463368	0.689008418	0.564737202
R_2b4cXwNsqwZazvg	Male	Malay	Polytechnic	20+	Female	Chinese	University	21	990	1	5	-0.183801824	-1.312537619	0.658254053	0.197269463
R_2b4cXwNsqwZazvg	Female	Chinese	Secondary school	30+	Female	Chinese	University	21	694	3	6	0.137705026	-0.238614545	-0.694916058	0.662571923
R_22tAcEFvZ4qrkeN	Female	Malay	Secondary school	20+	Male	Indian	University	23	225	2	1	1.108260812	-0.167286013	0.494047423	-0.532600274
R_22tAcEFvZ4qrkeN	Female	Chinese	University	20+	Male	Indian	University	23	239	4	2	-1.601538868	0.031583117	0.578480677	0.823381184
R_22tAcEFvZ4qrkeN	Male	Indian	Secondary school	30+	Male	Indian	University	23	962	3	3	-1.40300834	-0.201675643	0.120178242	0.335786175
R_22tAcEFvZ4qrkeN	Male	Malay	University	30+	Male	Indian	University	23	558	3	4	-0.365158452	0.213383065	-0.914712757	-0.497524906
R_22tAcEFvZ4qrkeN	Female	Indian	Polytechnic	20+	Male	Indian	University	23	930	2	6	0.645750735	-0.230273756	0.802820614	1.015578754
R_SIhEFlRfGbH0QdH	Male	Chinese	University	30+	Female	Chinese	Post-secondary	28	832	3	1	-0.910154643	0.366815617	0.859338721	0.205149561
R_SIhEFlRfGbH0QdH	Female	Malay	University	20+	Female	Chinese	Post-secondary	28	532	2	2	1.289245038	0.261001348	1.182100454	-0.710796569
R_SIhEFlRfGbH0QdH	Female	Chinese	Polytechnic	20+	Female	Chinese	Post-secondary	28	818	1	3	-0.40133406	1.225889127	1.760257717	0.540414988
R_SIhEFlRfGbH0QdH	Male	Malay	Secondary school	30+	Female	Chinese	Post-secondary	28	965	4	4	1.663939005	-2.064952782	1.999489181	1.14936749
R_SIhEFlRfGbH0QdH	Male	Indian	Polytechnic	30+	Female	Chinese	Post-secondary	28	936	3	5	0.327452618	1.272755982	1.679578017	0.292039757
R_SIhEFlRfGbH0QdH	Female	Indian	Secondary school	20+	Female	Chinese	Post-secondary	28	446	1	6	-1.093783056	0.1187349	-0.072193808	-1.880383235
R_5vzrXeizPfRiSPv	Female	Malay	University	20+	Female	Malay	Post-secondary	19	532	1	1	-1.145181298	1.207975658	0.251240391	-0.8340078
R_5vzrXeizPfRiSPv	Female	Indian	Secondary school	20+	Female	Malay	Post-secondary	19	446	1	2	0.319413646	0.044470735	0.460455646	1.563145496
R_5vzrXeizPfRiSPv	Male	Malay	Secondary school	30+	Female	Malay	Post-secondary	19	965	3	3	1.495716089	0.184369916	-0.074780254	0.761903672
R_5vzrXeizPfRiSPv	Male	Indian	Polytechnic	30+	Female	Malay	Post-secondary	19	936	2	4	1.588782824	0.280761071	0.987202685	0.989068747
R_5vzrXeizPfRiSPv	Male	Chinese	University	30+	Female	Malay	Post-secondary	19	832	4	5	-0.332377754	-0.002279666	-0.326243284	1.073797934
R_5vzrXeizPfRiSPv	Female	Chinese	Polytechnic	20+	Female	Malay	Post-secondary	19	818	2	6	1.447194079	1.693035957	1.864467871	1.607874035
R_1F8kuelX0Opbadu	Male	Indian	Polytechnic	20+	Male	Indian	Post-secondary	22	618	3	1	1.017991827	0.698735888	0.125712565	0.95558746
R_1F8kuelX0Opbadu	Female	Indian	University	30+	Male	Indian	Post-secondary	22	956	2	2	1.230955485	1.346245705	0.632147602	0.421607731
R_1F8kuelX0Opbadu	Female	Chinese	Polytechnic	30+	Male	Indian	Post-secondary	22	937	3	3	0.421696128	0.548586187	0.68490998	-0.457838486
R_1F8kuelX0Opbadu	Male	Chinese	Secondary school	20+	Male	Indian	Post-secondary	22	400	1	4	0.496434593	0.397966043	0.961075308	-0.11921794
R_1F8kuelX0Opbadu	Female	Malay	University	30+	Male	Indian	Post-secondary	22	931	2	5	1.530179919	-0.007123893	1.111123458	-0.733329863
R_1F8kuelX0Opbadu	Male	Malay	Secondary school	20+	Male	Indian	Post-secondary	22	613	4	6	2.489232164	0.925539093	1.440170737	0.334577605
R_86XYt78LG6A8kAF	Male	Malay	Secondary school	20+	Female	Indian	Post-secondary	20	613	2	1	0.808655288	1.248293488	2.271146216	-0.073378278
R_86XYt78LG6A8kAF	Male	Indian	Polytechnic	20+	Female	Indian	Post-secondary	20	618	4	2	0.26168307	1.024230137	-0.082502285	0.970046175
R_86XYt78LG6A8kAF	Male	Chinese	Secondary school	20+	Female	Indian	Post-secondary	20	400	4	3	0.381337311	0.849827968	0.31058558	0.10542485
R_86XYt78LG6A8kAF	Female	Chinese	Polytechnic	30+	Female	Indian	Post-secondary	20	937	1	4	0.371738289	0.525771635	0.779791184	1.262719135
R_86XYt78LG6A8kAF	Female	Malay	University	30+	Female	Indian	Post-secondary	20	931	3	5	0.213601747	0.673947379	0.485475802	0.554641971
R_86XYt78LG6A8kAF	Female	Indian	University	30+	Female	Indian	Post-secondary	20	956	2	6	1.222492367	1.939213005	0.147752566	0.520448247
R_3fK4RoDe5vsO2CF	Male	Chinese	University	20+	Non-binary / third gender	Indian	University	22	866	3	1	-2.246350006	-0.711960111	-0.885982694	-0.126836033
R_3fK4RoDe5vsO2CF	Female	Chinese	Secondary school	30+	Non-binary / third gender	Indian	University	22	694	1	2	-1.901959269	-2.109363258	-2.532923652	-2.358158444
R_3fK4RoDe5vsO2CF	Female	Malay	Polytechnic	30+	Non-binary / third gender	Indian	University	22	911	4	3	-1.646874661	0.42938387	2.260315343	2.202206128
R_3fK4RoDe5vsO2CF	Male	Indian	University	20+	Non-binary / third gender	Indian	University	22	1014	1	4	-1.64087857	-0.912580551	-1.694039985	-1.092122788
R_3fK4RoDe5vsO2CF	Female	Indian	Secondary school	30+	Non-binary / third gender	Indian	University	22	664	4	5	-3.213725692	-3.249816289	-2.846433608	-2.693603087
R_3fK4RoDe5vsO2CF	Male	Malay	Polytechnic	20+	Non-binary / third gender	Indian	University	22	990	2	6	-0.964784125	-1.788701441	-1.252999888	-1.21573946
R_2du0L38RN7u7lD2	Female	Indian	Secondary school	20+	Female	Indian	Post-secondary	20	446	5	1	-0.494281964	-0.800154742	-0.735610216	-1.566750282
R_2du0L38RN7u7lD2	Male	Malay	Secondary school	30+	Female	Indian	Post-secondary	20	965	2	2	2.148183899	1.275321904	0.54417921	1.757485965
R_2du0L38RN7u7lD2	Male	Chinese	University	30+	Female	Indian	Post-secondary	20	832	4	3	-2.171288504	0.86127104	-0.814895971	1.411704401
R_2du0L38RN7u7lD2	Female	Malay	University	20+	Female	Indian	Post-secondary	20	532	5	4	-0.019721473	1.169323676	1.55510853	0.436423908
R_2du0L38RN7u7lD2	Female	Chinese	Polytechnic	20+	Female	Indian	Post-secondary	20	818	1	5	-0.125483931	2.074341413	1.667398036	1.942854712
R_2du0L38RN7u7lD2	Male	Indian	Polytechnic	30+	Female	Indian	Post-secondary	20	936	1	6	2.343206871	0.900494783	0.748149895	0.733584329
R_3DhWRygUkgv1vXd	Female	Indian	Secondary school	30+	Female	Chinese	University	21	664	2	1	1.726158083	0.776812214	0.688857806	0.984880166
R_3DhWRygUkgv1vXd	Female	Malay	Polytechnic	30+	Female	Chinese	University	21	911	1	2	1.072746308	1.623617007	1.626822835	1.30090071
R_3DhWRygUkgv1vXd	Female	Chinese	Secondary school	30+	Female	Chinese	University	21	694	4	3	0.230571512	0.2108817	0.443743019	0.556037624
R_3DhWRygUkgv1vXd	Male	Chinese	University	20+	Female	Chinese	University	21	866	3	4	0.790568042	0.843289044	0.970168143	1.295572629
R_3DhWRygUkgv1vXd	Male	Malay	Polytechnic	20+	Female	Chinese	University	21	990	2	5	1.726329435	0.427002923	1.271420113	1.400231158
R_3DhWRygUkgv1vXd	Male	Indian	University	20+	Female	Chinese	University	21	1014	4	6	1.085515226	0.852747211	1.178243921	1.13724715
R_2U3pSylwoCwS2vl	Male	Indian	Secondary school	30+	Female	Chinese	University	24	962	4	1	-0.300549098	-1.324064831	1.054305252	1.376525062
R_2U3pSylwoCwS2vl	Male	Malay	University	30+	Female	Chinese	University	24	558	1	2	-1.124639941	0.165339796	-0.890476168	0.196978343
R_2U3pSylwoCwS2vl	Female	Indian	Polytechnic	20+	Female	Chinese	University	24	930	3	3	-0.891320739	0.596977367	-0.416745211	0.957548408
R_2U3pSylwoCwS2vl	Female	Chinese	University	20+	Female	Chinese	University	24	239	5	4	0.39983983	-0.13108275	0.110929458	-0.318729499
R_2U3pSylwoCwS2vl	Female	Malay	Secondary school	20+	Female	Chinese	University	24	225	4	5	-1.030622994	-0.083531778	-0.843190973	-0.449995677
R_2U3pSylwoCwS2vl	Male	Chinese	Polytechnic	20+	Female	Chinese	University	24	878	2	6	0.462302724	0.737959512	-0.234715862	-0.234993843
R_1ovg8AwCT8DMpuh	Female	Indian	University	30+	Prefer not to say	Chinese	Post-secondary	23	956	2	1	2.054099344	1.652824107	2.102502934	2.037111115
R_1ovg8AwCT8DMpuh	Male	Chinese	Secondary school	20+	Prefer not to say	Chinese	Post-secondary	23	400	1	2	-0.908069288	-1.79946571	-2.652188017	-1.91287535
R_1ovg8AwCT8DMpuh	Female	Chinese	Polytechnic	30+	Prefer not to say	Chinese	Post-secondary	23	937	3	3	0.394528032	-0.922234536	-0.593572802	-0.591666033
R_1ovg8AwCT8DMpuh	Male	Indian	Polytechnic	20+	Prefer not to say	Chinese	Post-secondary	23	618	1	4	-0.0364638	1.189229148	1.292971078	0.322243041
R_1ovg8AwCT8DMpuh	Male	Malay	Secondary school	20+	Prefer not to say	Chinese	Post-secondary	23	613	2	5	-1.454364476	-1.889262395	-2.163666207	-1.889126396
R_1ovg8AwCT8DMpuh	Female	Malay	University	30+	Prefer not to say	Chinese	Post-secondary	23	931	4	6	0.543675913	-0.370503692	0.932215641	1.21441722
R_5ojPNVAJYgNuChr	Female	Malay	University	30+	Female	Chinese	University	22	931	4	1	0.050002581	0.460738821	-0.806016377	0.026616879
R_5ojPNVAJYgNuChr	Male	Malay	Secondary school	20+	Female	Chinese	University	22	613	1	2	-0.907576797	-0.657853883	-0.10590106	-0.721288672
R_5ojPNVAJYgNuChr	Male	Chinese	Secondary school	20+	Female	Chinese	University	22	400	2	3	-0.022737371	-0.141888081	-0.733285355	-0.133533759
R_5ojPNVAJYgNuChr	Male	Indian	Polytechnic	20+	Female	Chinese	University	22	618	4	4	0.614286257	-0.034498166	0.479123826	0.257013278
R_5ojPNVAJYgNuChr	Female	Chinese	Polytechnic	30+	Female	Chinese	University	22	937	3	5	0.263379833	-0.063966865	-0.482802756	0.151583253
R_5ojPNVAJYgNuChr	Female	Indian	University	30+	Female	Chinese	University	22	956	3	6	-0.087152225	0.691769716	0.87700097	0.973971171
R_UiGxtA0bbOsNic9	Female	Malay	University	20+	Female	Chinese	Secondary	31	532	4	1	-0.389006808	0.477723079	-0.283350699	0.23484647
R_UiGxtA0bbOsNic9	Male	Malay	Secondary school	30+	Female	Chinese	Secondary	31	965	3	2	-0.729777713	-0.863780732	-0.64574851	-0.710801395
R_UiGxtA0bbOsNic9	Male	Indian	Polytechnic	30+	Female	Chinese	Secondary	31	936	4	3	-0.302490727	-0.779362562	-0.262226095	-1.196393812
R_UiGxtA0bbOsNic9	Female	Chinese	Polytechnic	20+	Female	Chinese	Secondary	31	818	1	4	-0.365712385	-0.897678623	-0.177523854	-0.211620209
R_UiGxtA0bbOsNic9	Female	Indian	Secondary school	20+	Female	Chinese	Secondary	31	446	1	5	-0.919096074	-0.301327412	-1.123612251	-0.980222937
